statement,label
"If Y is false and Z is true, then Y NOR Z is true",0
"If C is true and Y is false, then C NOR Y is true",0
"If Q is false and T is false, then Q NOR T is true",1
"If I is true and Y is false, then I NOR Y is true",0
"If X is false and Q is true, then X NOR Q is true",0
"If C is true and B is true, then C NOR B is true",0
"If L is true and Y is true, then L NOR Y is true",0
"If B is false and J is true, then B NOR J is true",0
"If U is true and A is true, then U NOR A is true",0
"If L is true and A is false, then L NOR A is true",0
"If C is true and H is true, then C NOR H is true",0
"If D is true and Z is true, then D NOR Z is true",0
"If I is true and H is true, then I NOR H is true",0
"If W is true and A is false, then W NOR A is true",0
"If R is true and V is true, then R NOR V is true",0
"If O is true and L is false, then O NOR L is true",0
"If L is true and Q is false, then L NOR Q is true",0
"If Y is false and Z is true, then Y NOR Z is true",0
"If W is false and Q is true, then W NOR Q is true",0
"If Y is true and K is true, then Y NOR K is true",0
"If E is false and I is false, then E NOR I is true",1
"If Q is false and Z is true, then Q NOR Z is true",0
"If N is true and O is false, then N NOR O is true",0
"If Q is true and D is true, then Q NOR D is true",0
"If L is true and Q is true, then L NOR Q is true",0
"If A is false and H is true, then A NOR H is true",0
"If I is true and G is false, then I NOR G is true",0
"If R is false and G is false, then R NOR G is true",1
"If B is false and C is false, then B NOR C is true",1
"If B is true and W is false, then B NOR W is true",0
"If Q is false and L is true, then Q NOR L is true",0
"If I is true and U is false, then I NOR U is true",0
"If L is true and H is true, then L NOR H is true",0
"If A is false and Y is false, then A NOR Y is true",1
"If U is false and D is true, then U NOR D is true",0
"If I is false and A is false, then I NOR A is true",1
"If X is true and L is false, then X NOR L is true",0
"If S is false and H is false, then S NOR H is true",1
"If A is false and H is true, then A NOR H is true",0
"If T is false and C is true, then T NOR C is true",0
"If E is false and Z is true, then E NOR Z is true",0
"If S is false and U is false, then S NOR U is true",1
"If H is false and T is false, then H NOR T is true",1
"If M is false and B is true, then M NOR B is true",0
"If L is false and A is false, then L NOR A is true",1
"If C is true and W is false, then C NOR W is true",0
"If X is true and N is false, then X NOR N is true",0
"If S is true and X is true, then S NOR X is true",0
"If O is false and I is false, then O NOR I is true",1
"If G is false and C is true, then G NOR C is true",0
"If N is false and C is true, then N NOR C is true",0
"If F is true and X is false, then F NOR X is true",0
"If P is false and V is true, then P NOR V is true",0
"If T is false and F is true, then T NOR F is true",0
"If J is false and K is false, then J NOR K is true",1
"If S is false and U is false, then S NOR U is true",1
"If J is true and A is false, then J NOR A is true",0
"If M is false and D is false, then M NOR D is true",1
"If R is true and N is false, then R NOR N is true",0
"If C is false and H is false, then C NOR H is true",1
"If F is true and N is true, then F NOR N is true",0
"If I is false and G is false, then I NOR G is true",1
"If S is true and V is true, then S NOR V is true",0
"If G is true and U is false, then G NOR U is true",0
"If R is false and Q is true, then R NOR Q is true",0
"If N is true and B is true, then N NOR B is true",0
"If Q is false and U is false, then Q NOR U is true",1
"If G is true and W is true, then G NOR W is true",0
"If B is false and I is false, then B NOR I is true",1
"If K is false and I is true, then K NOR I is true",0
"If W is false and F is true, then W NOR F is true",0
"If H is true and W is false, then H NOR W is true",0
"If E is false and P is true, then E NOR P is true",0
"If W is false and X is true, then W NOR X is true",0
"If R is false and L is false, then R NOR L is true",1
"If T is true and Y is true, then T NOR Y is true",0
"If D is false and F is true, then D NOR F is true",0
"If D is true and I is true, then D NOR I is true",0
"If Y is true and A is true, then Y NOR A is true",0
"If V is true and Q is true, then V NOR Q is true",0
"If P is true and I is false, then P NOR I is true",0
"If Z is false and G is true, then Z NOR G is true",0
"If H is false and K is true, then H NOR K is true",0
"If Q is true and H is false, then Q NOR H is true",0
"If X is true and A is true, then X NOR A is true",0
"If Q is false and X is false, then Q NOR X is true",1
"If J is false and F is true, then J NOR F is true",0
"If N is false and W is false, then N NOR W is true",1
"If O is false and U is false, then O NOR U is true",1
"If W is false and H is false, then W NOR H is true",1
"If D is false and L is false, then D NOR L is true",1
"If V is false and I is true, then V NOR I is true",0
"If S is true and T is false, then S NOR T is true",0
"If A is true and H is true, then A NOR H is true",0
"If N is true and S is false, then N NOR S is true",0
"If T is false and V is false, then T NOR V is true",1
"If I is true and Y is false, then I NOR Y is true",0
"If X is false and U is false, then X NOR U is true",1
"If K is false and X is true, then K NOR X is true",0
"If N is true and B is true, then N NOR B is true",0
"If G is false and O is true, then G NOR O is true",0
"If X is false and G is false, then X NOR G is true",1
"If M is true and R is true, then M NOR R is true",0
"If W is false and V is false, then W NOR V is true",1
"If T is true and F is true, then T NOR F is true",0
"If T is true and S is false, then T NOR S is true",0
"If E is false and B is false, then E NOR B is true",1
"If I is true and L is true, then I NOR L is true",0
"If N is true and J is true, then N NOR J is true",0
"If X is false and P is true, then X NOR P is true",0
"If U is true and B is false, then U NOR B is true",0
"If M is false and V is false, then M NOR V is true",1
"If C is true and M is false, then C NOR M is true",0
"If J is false and G is true, then J NOR G is true",0
"If E is false and X is false, then E NOR X is true",1
"If U is true and J is true, then U NOR J is true",0
"If F is false and L is true, then F NOR L is true",0
"If D is false and S is true, then D NOR S is true",0
"If K is true and N is false, then K NOR N is true",0
"If U is false and T is false, then U NOR T is true",1
"If K is true and I is true, then K NOR I is true",0
"If I is false and A is false, then I NOR A is true",1
"If D is true and E is true, then D NOR E is true",0
"If R is false and I is false, then R NOR I is true",1
"If U is false and F is true, then U NOR F is true",0
"If K is false and X is false, then K NOR X is true",1
"If B is true and G is false, then B NOR G is true",0
"If U is true and W is true, then U NOR W is true",0
"If D is false and V is false, then D NOR V is true",1
"If R is false and V is true, then R NOR V is true",0
"If U is true and C is true, then U NOR C is true",0
"If Z is false and E is false, then Z NOR E is true",1
"If P is true and A is true, then P NOR A is true",0
"If G is false and D is true, then G NOR D is true",0
"If X is true and I is false, then X NOR I is true",0
"If G is true and H is false, then G NOR H is true",0
"If I is false and F is true, then I NOR F is true",0
"If Z is true and H is false, then Z NOR H is true",0
"If C is false and K is false, then C NOR K is true",1
"If G is true and T is false, then G NOR T is true",0
"If O is false and Y is true, then O NOR Y is true",0
"If U is true and O is true, then U NOR O is true",0
"If T is true and R is false, then T NOR R is true",0
"If B is true and J is false, then B NOR J is true",0
"If C is false and S is false, then C NOR S is true",1
"If I is true and F is false, then I NOR F is true",0
"If G is true and M is false, then G NOR M is true",0
"If S is true and W is false, then S NOR W is true",0
"If P is false and H is false, then P NOR H is true",1
"If M is false and H is false, then M NOR H is true",1
"If K is true and C is true, then K NOR C is true",0
"If N is true and C is true, then N NOR C is true",0
"If C is false and Y is false, then C NOR Y is true",1
"If V is false and X is true, then V NOR X is true",0
"If P is false and B is false, then P NOR B is true",1
"If S is false and R is false, then S NOR R is true",1
"If V is false and E is false, then V NOR E is true",1
"If W is false and G is true, then W NOR G is true",0
"If P is true and N is true, then P NOR N is true",0
"If R is false and N is true, then R NOR N is true",0
"If R is false and Y is true, then R NOR Y is true",0
"If V is true and P is false, then V NOR P is true",0
"If H is false and B is true, then H NOR B is true",0
"If V is false and H is true, then V NOR H is true",0
"If Y is true and T is true, then Y NOR T is true",0
"If H is true and C is true, then H NOR C is true",0
"If J is false and K is true, then J NOR K is true",0
"If I is false and C is true, then I NOR C is true",0
"If N is false and C is false, then N NOR C is true",1
"If U is true and H is false, then U NOR H is true",0
"If U is true and B is true, then U NOR B is true",0
"If D is false and W is true, then D NOR W is true",0
"If H is false and L is true, then H NOR L is true",0
"If E is false and X is false, then E NOR X is true",1
"If P is false and F is true, then P NOR F is true",0
"If A is true and C is true, then A NOR C is true",0
"If U is false and Y is false, then U NOR Y is true",1
"If U is false and A is false, then U NOR A is true",1
"If L is false and B is false, then L NOR B is true",1
"If E is true and H is false, then E NOR H is true",0
"If G is true and T is false, then G NOR T is true",0
"If E is false and Q is true, then E NOR Q is true",0
"If S is false and J is true, then S NOR J is true",0
"If Z is true and K is false, then Z NOR K is true",0
"If N is false and D is false, then N NOR D is true",1
"If C is true and T is false, then C NOR T is true",0
"If E is true and H is true, then E NOR H is true",0
"If R is true and V is false, then R NOR V is true",0
"If C is true and N is false, then C NOR N is true",0
"If I is true and M is true, then I NOR M is true",0
"If Z is false and L is false, then Z NOR L is true",1
"If Z is false and V is true, then Z NOR V is true",0
"If A is true and J is false, then A NOR J is true",0
"If L is true and Y is true, then L NOR Y is true",0
"If S is true and W is false, then S NOR W is true",0
"If W is false and B is false, then W NOR B is true",1
"If E is true and I is false, then E NOR I is true",0
"If I is true and M is false, then I NOR M is true",0
"If Z is false and D is true, then Z NOR D is true",0
"If T is false and D is true, then T NOR D is true",0
"If E is true and D is false, then E NOR D is true",0
"If R is true and U is false, then R NOR U is true",0
"If X is false and H is false, then X NOR H is true",1
"If G is true and K is false, then G NOR K is true",0
"If Y is true and Z is false, then Y NOR Z is true",0
"If D is false and B is true, then D NOR B is true",0
"If G is false and J is true, then G NOR J is true",0
"If V is false and S is false, then V NOR S is true",1
"If D is false and S is true, then D NOR S is true",0
"If P is false and W is false, then P NOR W is true",1
"If R is false and V is false, then R NOR V is true",1
"If J is false and Y is true, then J NOR Y is true",0
"If Y is false and E is true, then Y NOR E is true",0
"If N is true and C is false, then N NOR C is true",0
"If D is true and Q is true, then D NOR Q is true",0
"If Q is false and A is true, then Q NOR A is true",0
"If F is true and O is true, then F NOR O is true",0
"If L is true and I is true, then L NOR I is true",0
"If V is false and X is true, then V NOR X is true",0
"If F is true and V is true, then F NOR V is true",0
"If B is true and G is false, then B NOR G is true",0
"If P is false and U is true, then P NOR U is true",0
"If C is true and G is false, then C NOR G is true",0
"If Y is false and R is true, then Y NOR R is true",0
"If G is false and R is false, then G NOR R is true",1
"If W is true and G is true, then W NOR G is true",0
"If E is false and B is false, then E NOR B is true",1
"If Y is false and N is true, then Y NOR N is true",0
"If M is true and D is true, then M NOR D is true",0
"If R is false and T is true, then R NOR T is true",0
"If Q is true and H is false, then Q NOR H is true",0
"If F is false and H is false, then F NOR H is true",1
"If K is true and S is true, then K NOR S is true",0
"If J is true and V is true, then J NOR V is true",0
"If E is true and G is false, then E NOR G is true",0
"If L is false and T is true, then L NOR T is true",0
"If S is true and L is false, then S NOR L is true",0
"If F is true and K is false, then F NOR K is true",0
"If M is true and T is true, then M NOR T is true",0
"If C is true and F is true, then C NOR F is true",0
"If O is true and T is true, then O NOR T is true",0
"If I is true and E is true, then I NOR E is true",0
"If Q is false and K is true, then Q NOR K is true",0
"If K is false and W is true, then K NOR W is true",0
"If P is false and D is true, then P NOR D is true",0
"If F is false and B is true, then F NOR B is true",0
"If U is false and M is false, then U NOR M is true",1
"If Z is true and X is true, then Z NOR X is true",0
"If Z is false and Y is true, then Z NOR Y is true",0
"If S is false and U is true, then S NOR U is true",0
"If E is true and Q is true, then E NOR Q is true",0
"If J is true and D is true, then J NOR D is true",0
"If T is false and R is true, then T NOR R is true",0
"If D is true and Z is true, then D NOR Z is true",0
"If E is false and S is false, then E NOR S is true",1
"If B is false and S is true, then B NOR S is true",0
"If B is true and L is true, then B NOR L is true",0
"If M is true and R is false, then M NOR R is true",0
"If Y is true and E is false, then Y NOR E is true",0
"If G is true and A is false, then G NOR A is true",0
"If O is false and I is true, then O NOR I is true",0
"If L is true and U is false, then L NOR U is true",0
"If M is true and P is false, then M NOR P is true",0
"If G is false and A is true, then G NOR A is true",0
"If E is false and J is true, then E NOR J is true",0
"If L is false and O is false, then L NOR O is true",1
"If B is false and A is true, then B NOR A is true",0
"If C is false and M is true, then C NOR M is true",0
"If G is false and U is true, then G NOR U is true",0
"If J is true and U is false, then J NOR U is true",0
"If S is true and U is false, then S NOR U is true",0
"If X is true and N is true, then X NOR N is true",0
"If Q is true and D is true, then Q NOR D is true",0
"If M is false and O is true, then M NOR O is true",0
"If Y is false and F is true, then Y NOR F is true",0
"If B is false and O is false, then B NOR O is true",1
"If L is true and G is true, then L NOR G is true",0
"If Q is false and N is false, then Q NOR N is true",1
"If L is true and A is false, then L NOR A is true",0
"If P is true and D is false, then P NOR D is true",0
"If I is false and O is false, then I NOR O is true",1
"If A is true and E is false, then A NOR E is true",0
"If N is false and P is false, then N NOR P is true",1
"If V is false and H is true, then V NOR H is true",0
"If L is true and H is true, then L NOR H is true",0
"If V is false and R is true, then V NOR R is true",0
"If P is false and S is true, then P NOR S is true",0
"If X is true and O is true, then X NOR O is true",0
"If L is true and V is true, then L NOR V is true",0
"If J is false and R is false, then J NOR R is true",1
"If D is true and N is false, then D NOR N is true",0
"If D is true and Y is true, then D NOR Y is true",0
"If X is true and S is true, then X NOR S is true",0
"If Z is false and A is false, then Z NOR A is true",1
"If Z is false and X is true, then Z NOR X is true",0
"If A is false and C is true, then A NOR C is true",0
"If B is true and R is false, then B NOR R is true",0
"If D is false and V is false, then D NOR V is true",1
"If T is true and O is false, then T NOR O is true",0
"If X is false and Q is true, then X NOR Q is true",0
"If L is false and G is false, then L NOR G is true",1
"If R is true and N is true, then R NOR N is true",0
"If N is true and H is false, then N NOR H is true",0
"If C is false and S is false, then C NOR S is true",1
"If I is true and F is true, then I NOR F is true",0
"If T is true and U is true, then T NOR U is true",0
"If C is false and H is false, then C NOR H is true",1
"If J is false and Y is false, then J NOR Y is true",1
"If F is true and I is true, then F NOR I is true",0
"If R is true and P is true, then R NOR P is true",0
"If D is true and E is false, then D NOR E is true",0
"If A is true and H is true, then A NOR H is true",0
"If T is true and E is true, then T NOR E is true",0
"If F is true and D is false, then F NOR D is true",0
"If B is false and W is false, then B NOR W is true",1
"If C is true and G is false, then C NOR G is true",0
"If W is false and F is true, then W NOR F is true",0
"If S is true and J is true, then S NOR J is true",0
"If W is false and N is false, then W NOR N is true",1
"If W is false and Y is true, then W NOR Y is true",0
"If G is true and F is false, then G NOR F is true",0
"If U is true and V is true, then U NOR V is true",0
"If G is true and E is true, then G NOR E is true",0
"If L is false and Z is true, then L NOR Z is true",0
"If D is true and F is false, then D NOR F is true",0
"If P is true and N is false, then P NOR N is true",0
"If E is true and I is false, then E NOR I is true",0
"If N is true and Y is false, then N NOR Y is true",0
"If M is true and O is true, then M NOR O is true",0
"If T is false and D is true, then T NOR D is true",0
"If L is false and E is true, then L NOR E is true",0
"If D is false and R is false, then D NOR R is true",1
"If E is false and C is false, then E NOR C is true",1
"If O is false and Q is false, then O NOR Q is true",1
"If J is true and X is false, then J NOR X is true",0
"If H is true and R is false, then H NOR R is true",0
"If V is true and X is true, then V NOR X is true",0
"If Z is true and L is false, then Z NOR L is true",0
"If M is false and Z is true, then M NOR Z is true",0
"If P is true and E is false, then P NOR E is true",0
"If Z is true and Q is false, then Z NOR Q is true",0
"If V is false and F is true, then V NOR F is true",0
"If C is false and J is true, then C NOR J is true",0
"If R is true and C is true, then R NOR C is true",0
"If S is false and F is true, then S NOR F is true",0
"If B is true and S is false, then B NOR S is true",0
"If R is false and H is false, then R NOR H is true",1
"If N is true and Y is true, then N NOR Y is true",0
"If B is false and Q is false, then B NOR Q is true",1
"If L is true and F is true, then L NOR F is true",0
"If Y is false and H is false, then Y NOR H is true",1
"If Z is true and S is true, then Z NOR S is true",0
"If I is true and N is false, then I NOR N is true",0
"If B is true and W is true, then B NOR W is true",0
"If K is false and F is false, then K NOR F is true",1
"If X is false and Y is false, then X NOR Y is true",1
"If O is false and U is true, then O NOR U is true",0
"If S is true and T is true, then S NOR T is true",0
"If F is true and E is false, then F NOR E is true",0
"If F is true and B is true, then F NOR B is true",0
"If Y is true and W is false, then Y NOR W is true",0
"If H is true and N is true, then H NOR N is true",0
"If J is false and S is true, then J NOR S is true",0
"If T is true and H is true, then T NOR H is true",0
"If P is false and X is false, then P NOR X is true",1
"If R is true and Y is false, then R NOR Y is true",0
"If Q is true and U is false, then Q NOR U is true",0
"If A is true and R is false, then A NOR R is true",0
"If O is true and A is true, then O NOR A is true",0
"If Y is false and R is false, then Y NOR R is true",1
"If W is true and E is true, then W NOR E is true",0
"If D is false and U is false, then D NOR U is true",1
"If Z is false and X is true, then Z NOR X is true",0
"If X is true and Y is false, then X NOR Y is true",0
"If X is false and K is true, then X NOR K is true",0
"If E is true and U is false, then E NOR U is true",0
"If C is false and P is false, then C NOR P is true",1
"If Y is false and V is true, then Y NOR V is true",0
"If J is false and X is true, then J NOR X is true",0
"If L is true and Q is false, then L NOR Q is true",0
"If F is false and P is true, then F NOR P is true",0
"If I is false and X is false, then I NOR X is true",1
"If Z is false and I is true, then Z NOR I is true",0
"If N is false and S is true, then N NOR S is true",0
"If H is false and I is false, then H NOR I is true",1
"If R is false and X is true, then R NOR X is true",0
"If O is true and J is true, then O NOR J is true",0
"If D is true and M is false, then D NOR M is true",0
"If G is false and W is true, then G NOR W is true",0
"If R is false and Z is false, then R NOR Z is true",1
"If C is false and D is true, then C NOR D is true",0
"If U is true and S is false, then U NOR S is true",0
"If B is false and N is true, then B NOR N is true",0
"If Q is false and Y is false, then Q NOR Y is true",1
"If G is false and L is false, then G NOR L is true",1
"If A is false and U is true, then A NOR U is true",0
"If C is true and V is false, then C NOR V is true",0
"If U is true and O is false, then U NOR O is true",0
"If D is true and G is false, then D NOR G is true",0
"If V is true and Z is true, then V NOR Z is true",0
"If Z is false and W is false, then Z NOR W is true",1
"If G is false and W is false, then G NOR W is true",1
"If N is true and Y is false, then N NOR Y is true",0
"If S is false and Y is false, then S NOR Y is true",1
"If X is true and N is true, then X NOR N is true",0
"If C is true and D is true, then C NOR D is true",0
"If V is true and Q is true, then V NOR Q is true",0
"If J is false and R is false, then J NOR R is true",1
"If X is true and I is false, then X NOR I is true",0
"If G is false and N is false, then G NOR N is true",1
"If L is false and H is true, then L NOR H is true",0
"If A is false and S is true, then A NOR S is true",0
"If X is false and W is false, then X NOR W is true",1
"If O is true and G is false, then O NOR G is true",0
"If O is true and K is true, then O NOR K is true",0
"If P is true and Y is true, then P NOR Y is true",0
"If I is true and G is true, then I NOR G is true",0
"If B is true and T is false, then B NOR T is true",0
"If S is false and O is true, then S NOR O is true",0
"If C is true and S is true, then C NOR S is true",0
"If R is true and T is true, then R NOR T is true",0
"If K is false and V is false, then K NOR V is true",1
"If Z is true and E is true, then Z NOR E is true",0
"If U is false and D is true, then U NOR D is true",0
"If K is false and V is true, then K NOR V is true",0
"If B is false and V is true, then B NOR V is true",0
"If O is false and U is false, then O NOR U is true",1
"If H is false and Z is false, then H NOR Z is true",1
"If V is false and A is false, then V NOR A is true",1
"If B is false and S is false, then B NOR S is true",1
"If Q is true and L is true, then Q NOR L is true",0
"If F is true and U is true, then F NOR U is true",0
"If N is true and S is false, then N NOR S is true",0
"If M is true and K is true, then M NOR K is true",0
"If B is true and U is true, then B NOR U is true",0
"If Q is false and E is true, then Q NOR E is true",0
"If O is false and H is false, then O NOR H is true",1
"If T is true and L is true, then T NOR L is true",0
"If V is true and F is true, then V NOR F is true",0
"If I is true and H is true, then I NOR H is true",0
"If Q is true and Z is false, then Q NOR Z is true",0
"If N is false and G is false, then N NOR G is true",1
"If D is true and P is false, then D NOR P is true",0
"If S is true and X is true, then S NOR X is true",0
"If T is true and U is false, then T NOR U is true",0
"If B is false and I is true, then B NOR I is true",0
"If H is false and R is true, then H NOR R is true",0
"If V is true and H is false, then V NOR H is true",0
"If P is true and N is false, then P NOR N is true",0
"If O is false and E is false, then O NOR E is true",1
"If H is true and O is false, then H NOR O is true",0
"If E is false and Z is true, then E NOR Z is true",0
"If X is false and A is true, then X NOR A is true",0
"If Q is true and C is false, then Q NOR C is true",0
"If D is true and Y is false, then D NOR Y is true",0
"If G is true and B is true, then G NOR B is true",0
"If Y is false and X is true, then Y NOR X is true",0
"If N is true and A is false, then N NOR A is true",0
"If S is true and U is false, then S NOR U is true",0
"If W is true and U is true, then W NOR U is true",0
"If R is false and V is true, then R NOR V is true",0
"If J is false and M is false, then J NOR M is true",1
"If N is false and P is false, then N NOR P is true",1
"If D is false and J is false, then D NOR J is true",1
"If P is true and N is true, then P NOR N is true",0
"If O is true and M is true, then O NOR M is true",0
"If H is true and A is false, then H NOR A is true",0
"If W is true and C is true, then W NOR C is true",0
"If Y is false and J is false, then Y NOR J is true",1
"If W is false and S is false, then W NOR S is true",1
"If C is false and H is true, then C NOR H is true",0
"If W is false and U is true, then W NOR U is true",0
"If K is true and X is true, then K NOR X is true",0
"If D is true and V is true, then D NOR V is true",0
"If X is false and B is false, then X NOR B is true",1
"If T is false and Q is true, then T NOR Q is true",0
"If H is false and Y is true, then H NOR Y is true",0
"If I is true and Q is false, then I NOR Q is true",0
"If V is true and S is false, then V NOR S is true",0
"If O is false and Z is false, then O NOR Z is true",1
"If T is true and P is true, then T NOR P is true",0
"If S is false and D is false, then S NOR D is true",1
"If Z is true and A is false, then Z NOR A is true",0
"If Z is false and H is false, then Z NOR H is true",1
"If L is true and Z is false, then L NOR Z is true",0
"If H is false and A is true, then H NOR A is true",0
"If C is false and H is true, then C NOR H is true",0
"If U is true and Q is false, then U NOR Q is true",0
"If Z is false and M is false, then Z NOR M is true",1
"If J is true and O is false, then J NOR O is true",0
"If F is true and J is false, then F NOR J is true",0
"If G is false and I is true, then G NOR I is true",0
"If O is true and P is false, then O NOR P is true",0
"If Z is true and E is false, then Z NOR E is true",0
"If Z is true and N is true, then Z NOR N is true",0
"If V is false and J is true, then V NOR J is true",0
"If W is true and X is false, then W NOR X is true",0
"If B is true and R is true, then B NOR R is true",0
"If H is true and Q is false, then H NOR Q is true",0
"If G is true and P is true, then G NOR P is true",0
"If M is false and Q is true, then M NOR Q is true",0
"If X is false and Z is true, then X NOR Z is true",0
"If D is false and C is true, then D NOR C is true",0
"If N is false and P is true, then N NOR P is true",0
"If X is true and I is false, then X NOR I is true",0
"If S is false and L is false, then S NOR L is true",1
"If Q is true and H is true, then Q NOR H is true",0
"If I is true and T is true, then I NOR T is true",0
"If U is false and B is false, then U NOR B is true",1
"If V is true and O is false, then V NOR O is true",0
"If F is false and X is false, then F NOR X is true",1
"If S is false and H is true, then S NOR H is true",0
"If I is true and M is true, then I NOR M is true",0
"If C is true and K is false, then C NOR K is true",0
"If X is true and Z is true, then X NOR Z is true",0
"If H is false and A is false, then H NOR A is true",1
"If R is true and F is false, then R NOR F is true",0
"If C is true and V is false, then C NOR V is true",0
"If H is true and E is false, then H NOR E is true",0
"If N is false and Q is true, then N NOR Q is true",0
"If U is true and M is true, then U NOR M is true",0
"If H is false and B is true, then H NOR B is true",0
"If P is false and B is true, then P NOR B is true",0
"If M is true and X is true, then M NOR X is true",0
"If R is false and A is true, then R NOR A is true",0
"If Z is false and I is false, then Z NOR I is true",1
"If T is false and X is true, then T NOR X is true",0
"If M is true and H is false, then M NOR H is true",0
"If I is true and L is true, then I NOR L is true",0
"If K is true and R is false, then K NOR R is true",0
"If K is false and H is false, then K NOR H is true",1
"If S is false and R is true, then S NOR R is true",0
"If D is true and Y is false, then D NOR Y is true",0
"If Z is true and T is false, then Z NOR T is true",0
"If Q is true and U is true, then Q NOR U is true",0
"If D is true and I is false, then D NOR I is true",0
"If V is true and B is true, then V NOR B is true",0
"If D is false and B is false, then D NOR B is true",1
"If F is false and C is true, then F NOR C is true",0
"If T is true and A is true, then T NOR A is true",0
"If N is false and F is true, then N NOR F is true",0
"If G is false and C is false, then G NOR C is true",1
"If W is true and V is true, then W NOR V is true",0
"If T is false and I is false, then T NOR I is true",1
"If F is true and R is true, then F NOR R is true",0
"If C is true and Q is false, then C NOR Q is true",0
"If U is false and K is true, then U NOR K is true",0
"If Q is false and E is true, then Q NOR E is true",0
"If G is true and L is true, then G NOR L is true",0
"If F is false and S is false, then F NOR S is true",1
"If J is false and B is true, then J NOR B is true",0
"If J is true and G is false, then J NOR G is true",0
"If D is true and T is true, then D NOR T is true",0
"If B is true and C is true, then B NOR C is true",0
"If W is true and I is true, then W NOR I is true",0
"If D is false and M is true, then D NOR M is true",0
"If H is false and E is true, then H NOR E is true",0
"If J is true and D is false, then J NOR D is true",0
"If Z is false and D is true, then Z NOR D is true",0
"If P is true and A is true, then P NOR A is true",0
"If E is false and G is true, then E NOR G is true",0
"If K is true and C is false, then K NOR C is true",0
"If V is true and J is false, then V NOR J is true",0
"If Y is false and K is true, then Y NOR K is true",0
"If G is true and U is false, then G NOR U is true",0
"If X is false and M is true, then X NOR M is true",0
"If U is true and N is false, then U NOR N is true",0
"If O is false and I is false, then O NOR I is true",1
"If H is false and J is false, then H NOR J is true",1
"If C is true and E is true, then C NOR E is true",0
"If E is false and S is true, then E NOR S is true",0
"If F is false and U is false, then F NOR U is true",1
"If H is true and C is true, then H NOR C is true",0
"If F is true and T is false, then F NOR T is true",0
"If B is true and D is false, then B NOR D is true",0
"If F is true and H is false, then F NOR H is true",0
"If V is false and H is true, then V NOR H is true",0
"If X is false and O is true, then X NOR O is true",0
"If Y is true and V is true, then Y NOR V is true",0
"If L is false and H is false, then L NOR H is true",1
"If X is true and V is false, then X NOR V is true",0
"If I is true and P is false, then I NOR P is true",0
