statement,label
"If Q is false and F is true, then Q implies F is true",1
"If Y is true and M is true, then Y implies M is true",1
"If F is false and D is false, then F implies D is true",1
"If E is true and H is true, then E implies H is true",1
"If P is false and R is false, then P implies R is true",1
"If F is false and G is true, then F implies G is true",1
"If A is false and Y is false, then A implies Y is true",1
"If N is true and D is false, then N implies D is true",0
"If F is true and J is true, then F implies J is true",1
"If B is false and X is true, then B implies X is true",1
"If X is false and W is false, then X implies W is true",1
"If C is false and L is true, then C implies L is true",1
"If F is true and B is true, then F implies B is true",1
"If E is false and Y is true, then E implies Y is true",1
"If Q is true and S is true, then Q implies S is true",1
"If T is true and V is true, then T implies V is true",1
"If L is false and N is true, then L implies N is true",1
"If Z is false and G is false, then Z implies G is true",1
"If R is false and L is false, then R implies L is true",1
"If C is false and F is false, then C implies F is true",1
"If T is false and J is false, then T implies J is true",1
"If D is true and Z is false, then D implies Z is true",0
"If M is false and G is false, then M implies G is true",1
"If V is true and L is true, then V implies L is true",1
"If D is true and V is true, then D implies V is true",1
"If D is true and S is true, then D implies S is true",1
"If B is false and K is true, then B implies K is true",1
"If K is false and L is true, then K implies L is true",1
"If E is true and O is true, then E implies O is true",1
"If M is true and C is true, then M implies C is true",1
"If T is true and A is true, then T implies A is true",1
"If H is true and V is false, then H implies V is true",0
"If S is true and W is false, then S implies W is true",0
"If Q is false and H is true, then Q implies H is true",1
"If V is false and J is false, then V implies J is true",1
"If H is true and O is false, then H implies O is true",0
"If R is false and A is false, then R implies A is true",1
"If Y is false and M is true, then Y implies M is true",1
"If T is true and G is true, then T implies G is true",1
"If Z is true and N is false, then Z implies N is true",0
"If R is false and O is false, then R implies O is true",1
"If Y is false and E is true, then Y implies E is true",1
"If Y is true and C is true, then Y implies C is true",1
"If L is false and G is true, then L implies G is true",1
"If A is false and S is false, then A implies S is true",1
"If D is true and C is true, then D implies C is true",1
"If G is true and I is false, then G implies I is true",0
"If N is false and U is false, then N implies U is true",1
"If F is true and H is true, then F implies H is true",1
"If P is false and C is true, then P implies C is true",1
"If G is false and R is false, then G implies R is true",1
"If N is false and S is false, then N implies S is true",1
"If L is true and U is true, then L implies U is true",1
"If Q is false and Y is false, then Q implies Y is true",1
"If V is false and B is false, then V implies B is true",1
"If O is false and W is false, then O implies W is true",1
"If F is false and Z is true, then F implies Z is true",1
"If X is true and M is true, then X implies M is true",1
"If Q is true and U is true, then Q implies U is true",1
"If F is true and H is true, then F implies H is true",1
"If G is false and K is true, then G implies K is true",1
"If R is false and Z is true, then R implies Z is true",1
"If X is true and N is false, then X implies N is true",0
"If D is false and E is false, then D implies E is true",1
"If B is false and L is true, then B implies L is true",1
"If E is false and T is true, then E implies T is true",1
"If T is false and D is true, then T implies D is true",1
"If S is true and V is true, then S implies V is true",1
"If W is true and L is false, then W implies L is true",0
"If T is false and C is false, then T implies C is true",1
"If K is true and D is true, then K implies D is true",1
"If T is true and H is false, then T implies H is true",0
"If G is false and A is false, then G implies A is true",1
"If N is true and M is true, then N implies M is true",1
"If F is false and R is true, then F implies R is true",1
"If P is true and W is true, then P implies W is true",1
"If P is false and E is false, then P implies E is true",1
"If D is false and H is false, then D implies H is true",1
"If V is false and U is false, then V implies U is true",1
"If P is true and H is false, then P implies H is true",0
"If E is false and Q is true, then E implies Q is true",1
"If N is true and X is true, then N implies X is true",1
"If H is false and T is false, then H implies T is true",1
"If J is true and P is true, then J implies P is true",1
"If W is true and P is true, then W implies P is true",1
"If C is false and O is true, then C implies O is true",1
"If J is false and S is true, then J implies S is true",1
"If D is false and F is true, then D implies F is true",1
"If R is false and X is true, then R implies X is true",1
"If R is false and S is false, then R implies S is true",1
"If H is true and Q is true, then H implies Q is true",1
"If V is true and A is false, then V implies A is true",0
"If M is false and Y is false, then M implies Y is true",1
"If K is false and N is false, then K implies N is true",1
"If C is true and U is false, then C implies U is true",0
"If Q is false and U is true, then Q implies U is true",1
"If B is false and D is false, then B implies D is true",1
"If R is true and Y is true, then R implies Y is true",1
"If X is true and U is true, then X implies U is true",1
"If I is true and Q is false, then I implies Q is true",0
"If I is true and D is true, then I implies D is true",1
"If P is true and Q is false, then P implies Q is true",0
"If Z is true and W is true, then Z implies W is true",1
"If G is true and N is false, then G implies N is true",0
"If G is false and K is false, then G implies K is true",1
"If C is false and S is true, then C implies S is true",1
"If B is true and S is false, then B implies S is true",0
"If A is true and E is false, then A implies E is true",0
"If T is true and Z is false, then T implies Z is true",0
"If S is false and I is true, then S implies I is true",1
"If X is false and T is false, then X implies T is true",1
"If T is false and G is true, then T implies G is true",1
"If F is true and T is true, then F implies T is true",1
"If C is true and K is true, then C implies K is true",1
"If P is false and C is false, then P implies C is true",1
"If W is true and R is true, then W implies R is true",1
"If W is false and X is false, then W implies X is true",1
"If P is true and B is false, then P implies B is true",0
"If Y is true and Z is false, then Y implies Z is true",0
"If Z is false and Y is false, then Z implies Y is true",1
"If O is true and F is false, then O implies F is true",0
"If C is false and F is true, then C implies F is true",1
"If Y is true and X is false, then Y implies X is true",0
"If V is true and A is false, then V implies A is true",0
"If U is true and X is true, then U implies X is true",1
"If Y is true and R is true, then Y implies R is true",1
"If B is true and L is false, then B implies L is true",0
"If W is false and D is false, then W implies D is true",1
"If O is true and J is true, then O implies J is true",1
"If N is true and P is false, then N implies P is true",0
"If M is true and B is false, then M implies B is true",0
"If W is false and F is false, then W implies F is true",1
"If Y is true and H is true, then Y implies H is true",1
"If W is false and A is false, then W implies A is true",1
"If P is false and S is false, then P implies S is true",1
"If K is false and H is false, then K implies H is true",1
"If T is true and E is true, then T implies E is true",1
"If S is true and E is false, then S implies E is true",0
"If A is false and T is false, then A implies T is true",1
"If O is false and B is false, then O implies B is true",1
"If X is false and H is false, then X implies H is true",1
"If Q is false and G is false, then Q implies G is true",1
"If V is false and S is true, then V implies S is true",1
"If G is true and N is false, then G implies N is true",0
"If K is true and D is true, then K implies D is true",1
"If M is false and L is false, then M implies L is true",1
"If G is true and F is false, then G implies F is true",0
"If L is true and E is false, then L implies E is true",0
"If H is false and F is true, then H implies F is true",1
"If L is true and H is false, then L implies H is true",0
"If V is true and B is false, then V implies B is true",0
"If T is true and Z is true, then T implies Z is true",1
"If Y is true and I is false, then Y implies I is true",0
"If J is true and A is true, then J implies A is true",1
"If P is true and L is false, then P implies L is true",0
"If Q is true and I is false, then Q implies I is true",0
"If D is false and Q is true, then D implies Q is true",1
"If D is false and Q is false, then D implies Q is true",1
"If O is true and L is false, then O implies L is true",0
"If Z is false and V is true, then Z implies V is true",1
"If J is false and D is false, then J implies D is true",1
"If V is true and D is true, then V implies D is true",1
"If I is false and U is true, then I implies U is true",1
"If A is true and S is false, then A implies S is true",0
"If M is false and G is true, then M implies G is true",1
"If C is false and D is true, then C implies D is true",1
"If L is true and H is true, then L implies H is true",1
"If L is false and R is true, then L implies R is true",1
"If E is false and Z is true, then E implies Z is true",1
"If Z is true and E is true, then Z implies E is true",1
"If O is true and S is false, then O implies S is true",0
"If G is true and C is true, then G implies C is true",1
"If E is true and M is true, then E implies M is true",1
"If H is true and O is true, then H implies O is true",1
"If W is true and B is true, then W implies B is true",1
"If Z is false and J is false, then Z implies J is true",1
"If V is true and R is false, then V implies R is true",0
"If X is false and K is true, then X implies K is true",1
"If E is false and F is true, then E implies F is true",1
"If I is false and B is true, then I implies B is true",1
"If L is true and K is false, then L implies K is true",0
"If K is false and X is true, then K implies X is true",1
"If G is true and Z is true, then G implies Z is true",1
"If E is false and R is true, then E implies R is true",1
"If K is false and T is false, then K implies T is true",1
"If Y is true and J is false, then Y implies J is true",0
"If F is false and K is true, then F implies K is true",1
"If O is false and U is true, then O implies U is true",1
"If X is false and B is false, then X implies B is true",1
"If F is false and K is true, then F implies K is true",1
"If S is false and Q is false, then S implies Q is true",1
"If D is true and V is false, then D implies V is true",0
"If D is false and H is false, then D implies H is true",1
"If E is true and I is false, then E implies I is true",0
"If H is false and O is false, then H implies O is true",1
"If R is true and H is false, then R implies H is true",0
"If H is true and A is false, then H implies A is true",0
"If U is false and S is true, then U implies S is true",1
"If C is true and J is false, then C implies J is true",0
"If W is false and X is true, then W implies X is true",1
"If A is true and U is false, then A implies U is true",0
"If D is false and R is true, then D implies R is true",1
"If U is true and T is true, then U implies T is true",1
"If Q is false and L is true, then Q implies L is true",1
"If E is false and Q is false, then E implies Q is true",1
"If C is false and S is false, then C implies S is true",1
"If S is false and E is true, then S implies E is true",1
"If B is false and U is false, then B implies U is true",1
"If B is true and X is false, then B implies X is true",0
"If K is true and N is false, then K implies N is true",0
"If M is false and K is true, then M implies K is true",1
"If L is false and F is true, then L implies F is true",1
"If Y is false and L is true, then Y implies L is true",1
"If I is false and K is true, then I implies K is true",1
"If R is true and K is false, then R implies K is true",0
"If B is true and K is true, then B implies K is true",1
"If G is true and Z is true, then G implies Z is true",1
"If A is false and P is true, then A implies P is true",1
"If I is false and Q is true, then I implies Q is true",1
"If M is false and O is true, then M implies O is true",1
"If W is true and D is false, then W implies D is true",0
"If P is false and C is false, then P implies C is true",1
"If G is true and H is true, then G implies H is true",1
"If R is false and N is false, then R implies N is true",1
"If D is true and T is true, then D implies T is true",1
"If T is false and O is true, then T implies O is true",1
"If K is true and Q is true, then K implies Q is true",1
"If H is false and I is false, then H implies I is true",1
"If R is true and O is true, then R implies O is true",1
"If G is false and V is true, then G implies V is true",1
"If Y is false and P is true, then Y implies P is true",1
"If J is true and S is true, then J implies S is true",1
"If B is true and H is false, then B implies H is true",0
"If I is true and F is false, then I implies F is true",0
"If G is true and E is false, then G implies E is true",0
"If Q is true and T is true, then Q implies T is true",1
"If W is false and U is true, then W implies U is true",1
"If L is true and Y is true, then L implies Y is true",1
"If T is true and H is false, then T implies H is true",0
"If W is false and U is true, then W implies U is true",1
"If E is false and I is false, then E implies I is true",1
"If S is false and F is true, then S implies F is true",1
"If R is false and Z is true, then R implies Z is true",1
"If H is false and K is false, then H implies K is true",1
"If D is true and G is true, then D implies G is true",1
"If G is true and K is true, then G implies K is true",1
"If C is true and J is true, then C implies J is true",1
"If P is true and M is false, then P implies M is true",0
"If E is true and M is false, then E implies M is true",0
"If E is true and Z is true, then E implies Z is true",1
"If Q is true and V is true, then Q implies V is true",1
"If E is true and H is true, then E implies H is true",1
"If B is true and Z is false, then B implies Z is true",0
"If P is true and F is false, then P implies F is true",0
"If P is false and K is false, then P implies K is true",1
"If Y is true and W is false, then Y implies W is true",0
"If Q is false and T is false, then Q implies T is true",1
"If L is true and P is false, then L implies P is true",0
"If G is true and I is true, then G implies I is true",1
"If V is true and Y is false, then V implies Y is true",0
"If M is false and H is true, then M implies H is true",1
"If T is true and K is false, then T implies K is true",0
"If H is true and N is true, then H implies N is true",1
"If H is true and U is true, then H implies U is true",1
"If W is false and R is true, then W implies R is true",1
"If Z is false and B is true, then Z implies B is true",1
"If P is false and C is false, then P implies C is true",1
"If V is false and D is false, then V implies D is true",1
"If F is true and V is false, then F implies V is true",0
"If M is false and O is true, then M implies O is true",1
"If Z is true and J is false, then Z implies J is true",0
"If P is false and E is false, then P implies E is true",1
"If M is true and Q is false, then M implies Q is true",0
"If C is false and U is false, then C implies U is true",1
"If C is false and I is false, then C implies I is true",1
"If U is false and Z is false, then U implies Z is true",1
"If K is false and Q is false, then K implies Q is true",1
"If D is true and B is true, then D implies B is true",1
"If O is true and G is true, then O implies G is true",1
"If I is true and N is false, then I implies N is true",0
"If K is true and Z is true, then K implies Z is true",1
"If G is false and W is true, then G implies W is true",1
"If K is false and U is false, then K implies U is true",1
"If F is false and Q is false, then F implies Q is true",1
"If P is true and A is true, then P implies A is true",1
"If Q is true and A is false, then Q implies A is true",0
"If A is false and T is true, then A implies T is true",1
"If K is true and B is false, then K implies B is true",0
"If F is false and N is true, then F implies N is true",1
"If B is true and R is false, then B implies R is true",0
"If V is true and K is true, then V implies K is true",1
"If Y is false and C is true, then Y implies C is true",1
"If I is true and U is false, then I implies U is true",0
"If C is true and F is false, then C implies F is true",0
"If S is false and A is false, then S implies A is true",1
"If K is false and L is true, then K implies L is true",1
"If M is false and K is false, then M implies K is true",1
"If F is true and X is false, then F implies X is true",0
"If E is true and L is false, then E implies L is true",0
"If U is true and T is true, then U implies T is true",1
"If G is true and V is false, then G implies V is true",0
"If Q is true and Y is false, then Q implies Y is true",0
"If H is false and C is false, then H implies C is true",1
"If W is true and F is false, then W implies F is true",0
"If Y is false and J is true, then Y implies J is true",1
"If G is true and W is true, then G implies W is true",1
"If D is false and F is false, then D implies F is true",1
"If K is true and W is false, then K implies W is true",0
"If V is false and X is false, then V implies X is true",1
"If Q is true and W is false, then Q implies W is true",0
"If E is true and W is true, then E implies W is true",1
"If H is false and G is true, then H implies G is true",1
"If I is true and K is true, then I implies K is true",1
"If Z is true and M is false, then Z implies M is true",0
"If X is false and Y is true, then X implies Y is true",1
"If L is false and F is true, then L implies F is true",1
"If F is true and M is true, then F implies M is true",1
"If O is false and G is true, then O implies G is true",1
"If D is false and N is true, then D implies N is true",1
"If N is true and Z is false, then N implies Z is true",0
"If L is true and U is true, then L implies U is true",1
"If K is false and D is true, then K implies D is true",1
"If O is true and A is true, then O implies A is true",1
"If L is true and M is true, then L implies M is true",1
"If S is true and R is false, then S implies R is true",0
"If Z is false and C is false, then Z implies C is true",1
"If F is false and B is false, then F implies B is true",1
"If D is false and E is true, then D implies E is true",1
"If T is false and U is true, then T implies U is true",1
"If L is false and P is true, then L implies P is true",1
"If B is true and E is true, then B implies E is true",1
"If S is false and N is true, then S implies N is true",1
"If V is false and D is true, then V implies D is true",1
"If J is false and V is true, then J implies V is true",1
"If U is true and B is true, then U implies B is true",1
"If B is true and X is true, then B implies X is true",1
"If O is true and I is true, then O implies I is true",1
"If A is true and P is true, then A implies P is true",1
"If P is true and C is true, then P implies C is true",1
"If U is false and W is true, then U implies W is true",1
"If F is true and H is false, then F implies H is true",0
"If S is true and H is false, then S implies H is true",0
"If F is true and M is true, then F implies M is true",1
"If D is true and J is false, then D implies J is true",0
"If H is false and P is true, then H implies P is true",1
"If D is false and W is false, then D implies W is true",1
"If E is true and N is false, then E implies N is true",0
"If D is true and G is false, then D implies G is true",0
"If M is false and N is false, then M implies N is true",1
"If N is true and S is true, then N implies S is true",1
"If L is false and K is true, then L implies K is true",1
"If M is true and E is true, then M implies E is true",1
"If Z is true and J is true, then Z implies J is true",1
"If H is true and C is true, then H implies C is true",1
"If C is true and L is true, then C implies L is true",1
"If Q is true and A is false, then Q implies A is true",0
"If Q is false and M is false, then Q implies M is true",1
"If Y is false and A is true, then Y implies A is true",1
"If Y is false and O is true, then Y implies O is true",1
"If Z is true and A is true, then Z implies A is true",1
"If X is false and H is true, then X implies H is true",1
"If A is true and J is false, then A implies J is true",0
"If V is false and F is true, then V implies F is true",1
"If V is true and S is true, then V implies S is true",1
"If F is true and Z is true, then F implies Z is true",1
"If V is false and A is false, then V implies A is true",1
"If N is false and I is false, then N implies I is true",1
"If F is true and M is true, then F implies M is true",1
"If G is false and H is true, then G implies H is true",1
"If J is true and E is true, then J implies E is true",1
"If L is true and R is true, then L implies R is true",1
"If E is true and S is false, then E implies S is true",0
"If Z is true and R is true, then Z implies R is true",1
"If Y is true and N is false, then Y implies N is true",0
"If M is true and W is false, then M implies W is true",0
"If W is false and J is false, then W implies J is true",1
"If S is false and H is false, then S implies H is true",1
"If X is false and R is false, then X implies R is true",1
"If H is true and R is true, then H implies R is true",1
"If C is true and S is false, then C implies S is true",0
"If P is true and U is true, then P implies U is true",1
"If P is false and V is true, then P implies V is true",1
"If I is false and D is true, then I implies D is true",1
"If P is false and G is true, then P implies G is true",1
"If Q is true and N is true, then Q implies N is true",1
"If U is true and X is true, then U implies X is true",1
"If D is false and Z is false, then D implies Z is true",1
"If R is false and S is true, then R implies S is true",1
"If H is false and T is true, then H implies T is true",1
"If U is false and L is true, then U implies L is true",1
"If U is false and I is true, then U implies I is true",1
"If T is false and Q is false, then T implies Q is true",1
"If T is false and E is false, then T implies E is true",1
"If Z is true and A is false, then Z implies A is true",0
"If K is true and D is false, then K implies D is true",0
"If T is false and V is false, then T implies V is true",1
"If Z is true and R is false, then Z implies R is true",0
"If A is true and N is false, then A implies N is true",0
"If U is true and B is true, then U implies B is true",1
"If N is false and C is true, then N implies C is true",1
"If V is true and R is true, then V implies R is true",1
"If W is false and E is false, then W implies E is true",1
"If E is true and R is false, then E implies R is true",0
"If F is true and H is true, then F implies H is true",1
"If I is true and X is true, then I implies X is true",1
"If B is true and L is false, then B implies L is true",0
"If I is false and K is false, then I implies K is true",1
"If N is false and K is true, then N implies K is true",1
"If V is false and O is false, then V implies O is true",1
"If K is true and V is false, then K implies V is true",0
"If L is true and H is true, then L implies H is true",1
"If Q is false and P is true, then Q implies P is true",1
"If W is true and N is false, then W implies N is true",0
"If B is false and H is false, then B implies H is true",1
"If P is true and D is false, then P implies D is true",0
"If I is false and B is false, then I implies B is true",1
"If T is true and R is true, then T implies R is true",1
"If T is true and P is true, then T implies P is true",1
"If M is true and Q is true, then M implies Q is true",1
"If K is true and X is false, then K implies X is true",0
"If X is true and J is true, then X implies J is true",1
"If U is false and X is true, then U implies X is true",1
"If E is false and X is true, then E implies X is true",1
"If Q is false and N is true, then Q implies N is true",1
"If X is true and O is true, then X implies O is true",1
"If U is false and K is false, then U implies K is true",1
"If L is true and I is false, then L implies I is true",0
"If H is false and E is false, then H implies E is true",1
"If I is false and D is false, then I implies D is true",1
"If X is true and Z is true, then X implies Z is true",1
"If K is true and E is false, then K implies E is true",0
"If D is false and F is false, then D implies F is true",1
"If M is false and I is false, then M implies I is true",1
"If J is true and R is true, then J implies R is true",1
"If Z is false and P is false, then Z implies P is true",1
"If Q is false and L is true, then Q implies L is true",1
"If V is false and T is true, then V implies T is true",1
"If R is true and O is true, then R implies O is true",1
"If I is false and L is true, then I implies L is true",1
"If N is false and B is true, then N implies B is true",1
"If G is false and R is false, then G implies R is true",1
"If D is true and W is true, then D implies W is true",1
"If S is true and X is false, then S implies X is true",0
"If A is false and O is false, then A implies O is true",1
"If X is false and Z is true, then X implies Z is true",1
"If L is true and G is false, then L implies G is true",0
"If I is true and G is false, then I implies G is true",0
"If V is true and A is true, then V implies A is true",1
"If E is false and O is true, then E implies O is true",1
"If S is true and Y is false, then S implies Y is true",0
"If E is false and B is true, then E implies B is true",1
"If Q is true and D is true, then Q implies D is true",1
"If Q is false and K is false, then Q implies K is true",1
"If P is false and Y is false, then P implies Y is true",1
"If Z is true and J is false, then Z implies J is true",0
"If I is false and W is true, then I implies W is true",1
"If H is false and N is false, then H implies N is true",1
"If V is false and U is false, then V implies U is true",1
"If D is false and H is true, then D implies H is true",1
"If F is false and G is false, then F implies G is true",1
"If O is false and S is true, then O implies S is true",1
"If J is false and T is true, then J implies T is true",1
"If P is false and S is true, then P implies S is true",1
"If C is true and R is true, then C implies R is true",1
"If W is true and M is false, then W implies M is true",0
"If L is true and D is true, then L implies D is true",1
"If X is false and V is false, then X implies V is true",1
"If V is false and D is true, then V implies D is true",1
"If O is true and Y is false, then O implies Y is true",0
"If R is false and E is false, then R implies E is true",1
"If P is false and A is true, then P implies A is true",1
"If U is false and S is false, then U implies S is true",1
"If S is true and W is false, then S implies W is true",0
"If K is false and T is true, then K implies T is true",1
"If V is false and E is true, then V implies E is true",1
"If V is true and Z is false, then V implies Z is true",0
"If B is false and T is false, then B implies T is true",1
"If G is false and P is false, then G implies P is true",1
"If G is false and B is false, then G implies B is true",1
"If L is true and M is true, then L implies M is true",1
"If B is false and V is false, then B implies V is true",1
"If N is true and B is false, then N implies B is true",0
"If C is true and P is false, then C implies P is true",0
"If M is true and S is false, then M implies S is true",0
"If H is false and T is false, then H implies T is true",1
"If O is false and U is true, then O implies U is true",1
"If M is false and P is true, then M implies P is true",1
"If A is true and R is true, then A implies R is true",1
