statement,label
"Sherlock Holmes faked his death at Reichenbach Falls.",1
"Dracula could transform into a bat or mist.",1
"Jay Gatsby threw lavish parties hoping to attract Daisy Buchanan.",1
"Atticus Finch defended Tom Robinson in a racially charged trial.",1
"Winston Smith was tortured in Room 101 in Orwell's 1984.",1
"Holden Caulfield was expelled from Pencey Prep.",1
"Captain Nemo commanded the submarine Nautilus.",1
"Hamlet saw the ghost of his father who revealed he was murdered by Claudius.",1
"Macbeth was influenced by three witches who prophesied he would become king.",1
"Elizabeth Bennet initially disliked Mr. Darcy before eventually marrying him.",1
"Jean Valjean was imprisoned for stealing bread to feed his sister's children.",1
"Ishmael was the sole survivor of the Pequod's destruction in Moby Dick.",1
"Gregor Samsa transformed into a giant insect in Kafka's Metamorphosis.",1
"Scout and Jem Finch were fascinated by their reclusive neighbor Boo Radley.",1
"Anna Karenina threw herself under a train at the end of Tolstoy's novel.",1
"Pip received wealth from a secret benefactor who turned out to be the convict Magwitch.",1
"Raskolnikov confessed to the murder of the pawnbroker after being urged by Sonya.",1
"Offred was a Handmaid in the Republic of Gilead in The Handmaid's Tale.",1
"Huck Finn faked his own death to escape his abusive father.",1
"Robinson Crusoe survived on a deserted island for 28 years.",1
"Santiago struggled with a marlin for days before catching it in The Old Man and the Sea.",1
"Humbert Humbert became obsessed with Dolores Haze (Lolita) in Nabokov's novel.",1
"Nick Carraway was Gatsby's neighbor and the narrator of The Great Gatsby.",1
"Mrs. Dalloway spent a day preparing for a party she would host that evening.",1
"Celie wrote letters to God and later to her sister Nettie in The Color Purple.",1
"Kurtz's last words were 'The horror! The horror!' in Heart of Darkness.",1
"Yossarian tried various schemes to avoid flying more missions in Catch-22.",1
"Sethe killed her daughter to prevent her from being taken back into slavery in Beloved.",1
"Guy Montag was a fireman who burned books in Fahrenheit 451.",1
"Pi Patel survived a shipwreck on a lifeboat with a Bengal tiger named Richard Parker.",1
"Santiago followed a dream of finding treasure in the Egyptian pyramids in The Alchemist.",1
"Bigger Thomas accidentally killed Mary Dalton and then burned her body in Native Son.",1
"Okonkwo was exiled for seven years after his gun accidentally killed a boy in Things Fall Apart.",1
"Count Olaf pursued the Baudelaire orphans for their fortune in A Series of Unfortunate Events.",1
"Jake Barnes was rendered impotent by a war wound in The Sun Also Rises.",1
"John Proctor refused to falsely confess to witchcraft in The Crucible.",1
"Clarisse McClellan made Guy Montag question his society in Fahrenheit 451.",1
"Frankenstein's monster learned to speak by listening to a family in a cottage.",1
"Offred's real name in The Handmaid's Tale was June.",1
"Holden Caulfield's younger brother Allie died of leukemia.",1
"Atticus Finch was a widower raising his children Scout and Jem.",1
"Jane Eyre was an orphan raised by her cruel aunt Mrs. Reed.",1
"Gregor Samsa's family gradually began to neglect him after his transformation.",1
"Heathcliff was brought to Wuthering Heights as a homeless orphan by Mr. Earnshaw.",1
"Quasimodo was raised by Claude Frollo in Notre Dame Cathedral.",1
"Charlotte died at the end of Charlotte's Web after laying her eggs.",1
"Wilbur was saved from slaughter by words Charlotte wove in her web.",1
"Aslan willingly sacrificed himself to save Edmund from the White Witch.",1
"Gandalf fell into shadow in Moria while fighting the Balrog but later returned as Gandalf the White.",1
"Bilbo Baggins found the One Ring in Gollum's cave and kept it for many years.",1
"Harry Potter lived in a cupboard under the stairs at the Dursleys'.",1
"Katniss Everdeen volunteered as tribute in place of her sister Prim.",1
"Frodo Baggins inherited the One Ring from his uncle Bilbo.",1
"Atticus Finch defended Tom Robinson against false accusations of raping Mayella Ewell.",1
"Don Quixote attacked windmills believing them to be giants.",1
"Captain Ahab sought revenge against the white whale Moby Dick.",1
"Elizabeth Bennet initially disliked Mr. Darcy in Pride and Prejudice.",1
"Dr. Frankenstein created a living being from dead body parts.",1
"Jay Gatsby held lavish parties hoping Daisy would attend one day.",1
"Jean Valjean was prisoner 24601 in Les Misérables.",1
"Ebenezer Scrooge was visited by three ghosts on Christmas Eve.",1
"Alice followed a white rabbit down a hole to Wonderland.",1
"Sherlock Holmes lived at 221B Baker Street in London.",1
"Hester Prynne wore a scarlet letter 'A' for adultery.",1
"Dracula could not enter a home without being invited.",1
"Odysseus blinded the Cyclops Polyphemus to escape his cave.",1
"Oliver Twist asked for more food at the workhouse.",1
"Holden Caulfield was expelled from Pencey Prep.",1
"The Little Prince came from a tiny asteroid.",1
"Gregor Samsa transformed into a giant insect in Kafka's Metamorphosis.",1
"Robinson Crusoe was stranded on a deserted island.",1
"Jane Eyre eventually married Mr. Rochester after Thornfield Hall burned down.",1
"Dorothy's house landed on the Wicked Witch of the East.",1
"King Arthur pulled Excalibur from a stone.",1
"Humpty Dumpty fell off a wall and couldn't be put back together again.",1
"Pinocchio's nose grew when he told lies.",1
"The Cheshire Cat could disappear leaving only its smile.",1
"Winnie-the-Pooh got stuck in Rabbit's doorway after eating too much honey.",1
"Rapunzel was locked in a tower with no doors.",1
"The Frog Prince was transformed back into a prince after the princess kissed him.",0
"Mr. Darcy proposed to Elizabeth Bennet three times before she accepted.",0
"Sherlock Holmes defeated Professor Moriarty at the Niagara Falls.",0
"In The Hunger Games, Katniss volunteers to save her boyfriend Gale.",0
"Gandalf the Grey returned as Gandalf the Blue after defeating the Balrog.",0
"Alice entered Wonderland through a magical mirror in Carroll's first book.",0
"Harry Potter was sorted into Ravenclaw at Hogwarts.",0
"Jon Snow is the illegitimate son of Robert Baratheon.",0
"Frankenstein's monster was named Igor in Mary Shelley's novel.",0
"Arya Stark became queen of Winterfell at the end of Game of Thrones.",0
"The One Ring was destroyed when Frodo threw it into Mount Doom himself.",0
"Dorothy's slippers were originally golden in The Wonderful Wizard of Oz book.",0
"Captain Hook lost his hand to the crocodile in Peter Pan.",0
"Atticus Finch lost the case defending Tom Robinson because of insufficient evidence.",0
"Elizabeth Bennet has four sisters in Pride and Prejudice.",0
"Aslan was killed by the White Witch but returned to life three days later.",0
"The Beast was cursed because he refused to give shelter to an old beggar.",0
"Romeo killed himself by drinking poison after finding Juliet dead.",0
"Dracula was killed with a wooden stake through the heart by Van Helsing.",0
"Voldemort was defeated because the Elder Wand recognized Harry as its true master.",0
"Bilbo Baggins was chosen as the company's burglar because hobbits are naturally stealthy.",0
"Captain Ahab's wooden leg was made from the jawbone of Moby Dick.",0
"Thor's hammer Mjolnir was forged from a dying star.",0
"The Iron Throne was created by melting down the crowns of conquered kings.",0
"Ariel had to kiss Prince Eric within three days to remain human permanently.",0
"In Charlotte's Web, Wilbur won first prize at the county fair.",0
"Rapunzel's tears could heal wounds in the original Grimm fairy tale.",0
"Harry Potter was sorted into Gryffindor by the Thinking Hat.",0
"The Little Mermaid gained a human soul after turning into sea foam.",0
"The White Witch offered Edmund a Turkish Delight in exchange for his siblings.",0
"Cinderella's fairy godmother appeared to her after her stepsisters tore her dress.",0
"Dr. Jekyll created Mr. Hyde by drinking a potion that separated his good and evil sides.",0
"Dorian Gray destroyed his portrait and instantly aged to his true years.",0
"The Cheshire Cat guided Alice throughout her entire journey in Wonderland.",0
"Frodo lost a finger when he put on the One Ring at Mount Doom.",0
"Captain Nemo's Nautilus was powered by nuclear energy.",0
"Quasimodo won Esmeralda's love at the end of Hugo's novel.",0
"Heathcliff dug up Catherine's body after her death.",0
"Gulliver visited a flying island called Lilliput on his third voyage.",0
"Jane Eyre discovered Rochester had a mad wife after their wedding ceremony was interrupted.",0
"Macbeth killed Duncan after seeing a floating dagger leading him to the king's chamber.",0
"Ebenezer Scrooge was visited by four spirits including Jacob Marley.",0
"In The Hunger Games, tributes were chosen for their exceptional skills.",0
"Don Quixote's horse Rocinante was a magnificent white stallion.",0
"Alice grew smaller after drinking from a bottle labeled 'Drink Me' in Wonderland.",0
"Hamlet killed Claudius immediately after seeing his father's ghost.",0
"Ishmael was Captain Ahab's first mate in Moby Dick.",0
"Nancy Drew drove a blue convertible in the original mystery series.",0
"Smaug was killed by Bilbo Baggins with a black arrow.",0
"Robin Hood married Maid Marian in Sherwood Forest.",0
"The Little Prince came from a star called B-612.",0
"Huckleberry Finn discovered Jim was already free before they reached Ohio.",0
"Jay Gatsby served as a general in World War I.",0
"Anna Karenina left her husband for Count Vronsky but eventually returned to him.",0
"Frankenstein's monster was assembled from parts taken from cemeteries.",0
"King Arthur received Excalibur from the Lady of the Lake after breaking his original sword.",0
"Jean Valjean was imprisoned for stealing a loaf of cake in Les Misérables.",0
"Pinocchio was carved from oak wood by Geppetto.",0
"Dorothy's dog in The Wizard of Oz was named Toto.",0
"The Three Musketeers were named Athos, Porthos, and D'Artagnan.",0
"Robinson Crusoe found Friday's footprint after living on the island for five years.",0
"The Count of Monte Cristo escaped prison by switching places with his jailer's corpse.",0
"Dracula could transform into a wolf but not a bat in Stoker's original novel.",0
"Mr. Rochester's mad wife Bertha Mason lived in the west wing of Thornfield Hall.",0
"Katniss used poisonous berries to force the Capitol to declare two victors.",0
"Gregor Samsa transformed into a giant butterfly in Kafka's Metamorphosis.",0
"Gandalf's sword was named Glamdring, the Foe-hammer.",0
"Atticus Finch had three children in To Kill a Mockingbird.",0
"Captain Nemo's submarine was called the Neptune in Twenty Thousand Leagues Under the Sea.",0
"The Lion, the Witch and the Wardrobe is the first book chronologically in The Chronicles of Narnia.",0
"Moby Dick was described as a black whale in Melville's novel.",0
"Sherlock Holmes' landlady was Mrs. Hudson.",0
"Daenerys Targaryen had four dragons in Game of Thrones.",0
"Oliver Twist was adopted by Fagin at the end of the novel.",0
"Harry Potter's scar was on the left side of his forehead.",0
"Odysseus returned to Ithaca after five years of wandering.",0
"Captain Hook was afraid of crocodiles because one ate his leg.",0
"Elizabeth Bennet had three sisters in Pride and Prejudice.",0
"The Snow Queen put a splinter of glass in Kay's eye and heart.",0
"Dorothy's slippers were made of rubies in the original book.",0
"Cinderella's stepmother had three daughters in the original fairy tale.",0
"Bilbo Baggins was 101 years old at his birthday party in The Lord of the Rings.",0
"Romeo poisoned himself after finding Juliet in a death-like sleep.",0
"The Hungry Caterpillar ate through one apple on Monday.",0
"The Hobbit was subtitled 'There and Back Again' by Bilbo Baggins.",0
"Anne of Green Gables had blonde hair that she hated.",0
"Winnie-the-Pooh's favorite food was marmalade.",0
"The Wicked Witch of the West melted when Dorothy threw water on her intentionally.",0
"Charlotte in Charlotte's Web wrote 'TERRIFIC PIG' as her first message.",0
"Peter Pan lived in Neverland with the Lost Girls.",0
"Goldilocks broke Baby Bear's bed in the story of the Three Bears.",0
"The Grinch's heart grew two sizes on Christmas Day.",0
"Pinocchio was swallowed by a shark in the original story.",0
"Hansel and Gretel left a trail of breadcrumbs that birds did not eat.",0
"Cinderella had to return from the ball before midnight or her coach would turn back into a watermelon.",0
"The Big Bad Wolf ate the grandmother in Little Red Riding Hood but she was rescued alive.",0
"Curious George lived with the Man with the Blue Hat.",0
"The Cat in the Hat cleaned up the house before the mother returned home.",0
"In The Jungle Book, Mowgli was raised by tigers.",0
"Aladdin found a genie in a magic lamp hidden in a cave of riches.",0
"The Velveteen Rabbit became real through a fairy's magic.",0
"The Paper Bag Princess rescued Prince Ronald who was grateful for her heroism.",0
"The Very Hungry Caterpillar turned into a beautiful monarch butterfly.",0
"Madeline lived in a small cottage in Paris with her grandmother.",0
"Dr. Seuss's Lorax spoke for the trees from inside the Truffula forest.",0
"Max in Where the Wild Things Are was sent to bed without breakfast.",0
"Paddington Bear was found at King's Cross Station.",0
"Pippi Longstocking lived alone with her monkey and horse.",0
"Matilda developed telepathic powers after reading many books.",0
"The BFG collected nightmares to give to children who misbehaved.",0
"Clifford the Big Red Dog started small but grew when Emily Elizabeth loved him too much.",0
"Horton heard a Who on a dandelion seed.",0
"Charlotte's Web ends with Wilbur taking care of Charlotte's children.",0
"The Grinch lived north of Whoville with his dog Max.",0
"The Rainbow Fish kept one shiny scale for himself after sharing the rest.",0
"Ferdinand the Bull enjoyed fighting in the bullring after smelling a flower.",0
"In Green Eggs and Ham, Sam-I-Am eventually convinced the narrator to try the dish.",0
"Stuart Little was adopted by the Little family after their biological son was born.",0
"The Giving Tree grew new branches after the boy took them to build a house.",0
"The Runaway Bunny's mother let him go explore the world on his own.",0
"If You Give a Mouse a Cookie begins with the mouse asking for milk.",0
"Stellaluna was a young bat who was raised by squirrels.",0
"Corduroy found the button missing from his overalls by the end of the story.",0
"The Berenstain Bears lived in a house on the ground in Bear Country.",0
"The Story of Babar begins with his mother being captured by hunters.",0
"In Make Way for Ducklings, the duck family settled in Central Park.",0
"Thomas the Tank Engine lives on the Island of Sodor with his friends.",0
"The Little Engine That Could makes it over the mountain by saying 'I know I can.'",0
"The Poky Little Puppy always came home first and got extra dessert.",0
"The Stinky Cheese Man smelled so bad that no one could catch him.",0
"In The Mitten, animals found shelter in a boy's lost hat.",0
"Harold used a blue crayon to draw his adventures in Harold and the Blue Crayon.",0
"The Boxcar Children lived in an abandoned caboose in their grandfather's backyard.",0
"Harry the Dirty Dog ran away because he wanted a bath.",0
"Stone Soup is about travelers who share their food with villagers by starting with an empty pot.",0
"The Phantom Tollbooth features a girl named Milo who receives a magical dollhouse.",0
"Caps for Sale features a peddler whose caps are stolen by monkeys.",0
"Amelia Bedelia was hired as a chef who took all cooking instructions literally.",0
"The Three Billy Goats Gruff tricked an ogre living on a mountain.",0
"Eloise lived at the Plaza Hotel with her parents and pet dog.",0
"Frog and Toad were cousins in Arnold Lobel's series of books.",0
"The Polar Express takes children to the North Pole to meet angels.",0
"Where the Sidewalk Ends is a collection of short stories by Roald Dahl.",0
"Sylvester and the Magic Pebble is about a donkey who turns into a bird when he makes a wish.",0
"The Day Jimmy's Boa Ate the Wash involves a field trip to a farm.",0
"In Chicka Chicka Boom Boom, numbers climb up an apple tree.",0
"The Napping House shows a succession of characters all staying awake on a rainy night.",0
"Frederick the Mouse collects nuts and berries instead of colors and words for winter.",0
"Miss Nelson is Missing because she went on vacation to Hawaii.",0
"Ramona Quimby has a younger sister named Beatrice who is called Beezus.",0
"Tacky the Penguin doesn't fit in with the other penguins because he is too loud and odd.",0
"Bunnicula is believed to be a vampire rabbit who drinks other pets' blood.",0
"Owen reluctantly gives up his blanket when starting school.",0
"The Tale of Peter Rabbit ends with Peter safely returning home with chamomile tea.",0
"Dr. Seuss wrote 'Green Eggs and Ham' using only 50 different words.",0
"Danny and the Dinosaur spend the night together after meeting at a museum.",0
"George and Martha are two elephants who are best friends.",0
"The Snowy Day features a boy named Peter who makes snowballs and snow angels.",0
"The Magic School Bus is driven by Ms. Valerie Frizzle on educational adventures.",0
"Bread and Jam for Frances is about a badger who loves trying new foods.",0
"In Good Night, Gorilla, a zookeeper locks all the animals in for the night securely.",0
"The Little Red Hen plants wheat, harvests it, and shares bread with her friends who help.",0
"Mufaro's Beautiful Daughters features three daughters competing to marry the king.",0
"Peter Rabbit was captured by Mr. McGregor but managed to escape.",0
"In Mike Mulligan and His Steam Shovel, they dig the basement for the town library in a single day.",0
"Alexander has a terrible, horrible, no good, very bad day and decides to move to Australia at the end.",0
"Lilly's Purple Plastic Purse contains her movie star glasses and four quarters.",0
"In Click, Clack, Moo, the cows write notes to Farmer Brown requesting heated barns.",0
"The Gingerbread Man is eventually eaten by a wolf in the traditional tale.",0
"Harry the Dirty Dog is black with white spots when clean and white with black spots when dirty.",0
"The Little Engine That Could is a story about a blue engine helping a train over a mountain.",0
"Make Way for Ducklings features ducks named Jack, Kack, Lack, Mack, Nack, Ouack, Pack, and Quack.",0
"Goldilocks tried Papa Bear's porridge first in The Three Bears.",0
"The Wild Things made Max their king because he tamed them with magic.",0
"In Where the Wild Things Are, Max's wild rumpus lasted for days.",0
"Curious George was brought from the jungle by a man in a red hat.",0
"The Berenstain Bears always learn their lesson by the end of the story.",0
"Madeline's appendix was removed in the first book of the series.",0
"Yertle the Turtle was the king of all he could see until his throne collapsed.",0
"The Cat in the Hat brings Thing 1 and Thing 2 to help clean the house.",0
"Horton Hears a Who features an elephant who discovers a tiny world on a clover.",0
"In The Tale of Peter Rabbit, Peter loses his jacket and shoes while escaping Mr. McGregor.",0
"Charlie finds the last golden ticket in a Wonka Whipple-Scrumptious Fudgemallow Delight.",0
"The Lorax lived in a Truffula tree before all the trees were cut down.",0
"Clifford the Big Red Dog originally belonged to a different family before Emily Elizabeth.",0
"Alexander has a terrible day because he wakes up with gum in his hair.",0
"The Paper Bag Princess wears a paper bag because her castle and clothes were destroyed by a dragon.",0
"Olivia the Pig wants to be an opera singer when she grows up.",0
"In Goodnight Moon, the bunny says goodnight to a comb and a brush.",0
"In The Snowy Day, Peter puts a snowball in his pocket to save for the next day.",0
"The Stinky Cheese Man falls into a river and makes all the fish smell bad.",0
"Stellaluna learns to act like a bird before finding her bat mother.",0
"The Story of Ferdinand is about a bull who enjoys sitting and smelling flowers.",0
"Harold and the Purple Crayon is about a boy who creates his world by drawing with a crayon.",0
"Eloise has a pet turtle named Skipperdee who wears sneakers.",0
"Stone Soup is about cleverly getting people to share their food.",0
"The Rainbow Fish learns to share his beautiful scales with other fish.",0
"Corduroy is a bear who searches for his missing button in a department store.",0
"In The Mitten, a bear's sneeze finally sends all the animals flying out of the mitten.",0
"The Runaway Bunny's mother transforms into various things to follow her child.",0
"If You Give a Mouse a Cookie, he'll ask for a glass of milk to go with it.",0
"Tacky the Penguin saves his friends from hunters by being different.",0
"Bread and Jam for Frances is about a badger who refuses to eat anything but bread and jam.",0
"George and Martha are hippopotamuses who are best friends.",0
"In Click, Clack, Moo, the cows type letters asking for electric blankets.",0
"The Poky Little Puppy misses dessert because he's always the last one home.",0
"Owen carries a yellow blanket that he calls his 'Fuzzy'.",0
"Miss Nelson disguises herself as Viola Swamp when her students misbehave.",0
"Frederick collects sun rays, colors, and words for the winter while other mice gather corn.",0
"Bunnicula is a vampire rabbit who drains the juice from vegetables.",0
"The Day Jimmy's Boa Ate the Wash happens during a class field trip to a farm.",0
"Frog and Toad are best friends in Arnold Lobel's series of books.",0
"Sylvester turns into a rock when he wishes on a magic pebble during a lion encounter.",0
"In Caps for Sale, monkeys imitate the peddler and throw their caps down when he throws his.",0
"Amelia Bedelia takes idioms literally, like 'drawing the curtains' by sketching them.",0
"Where the Sidewalk Ends is a collection of poems by Shel Silverstein.",0
"The Polar Express takes children to the North Pole to meet Santa.",0
"The Berenstain Bears live in a tree house in Bear Country.",0
"Chicka Chicka Boom Boom features letters of the alphabet climbing up a coconut tree.",0
"The Napping House shows a succession of characters falling asleep on top of each other.",0
"The Magic School Bus shrinks to explore inside a human body in one adventure.",0
"Madeline lives in an old house in Paris covered with vines.",0
"Make Way for Ducklings is set in Boston Public Garden.",0
"The Little Red Hen asks for help planting wheat seeds but no one will help her.",0
"Paddington Bear comes from Peru and loves marmalade sandwiches.",0
"Harry the Dirty Dog buries his brush and runs away when bath time comes.",0
"The Tale of Peter Rabbit was written by Beatrix Potter.",0
"In The Snowy Day, Peter's snowball melts in his pocket overnight.",0
"Clifford the Big Red Dog grew so large because his owner Emily Elizabeth loved him so much.",0
"The Velveteen Rabbit becomes Real through being loved by a child.",0
"Curious George lives with the Man with the Yellow Hat.",0
"The Three Billy Goats Gruff cross a bridge guarded by a troll.",0
"Goodnight Moon features a young rabbit saying goodnight to objects in the bedroom.",0
"The Giving Tree provides everything the boy needs throughout his life until it's just a stump.",0
"The Very Hungry Caterpillar eats through one piece of fruit on several consecutive days.",0
"Winnie-the-Pooh gets stuck in Rabbit's front door after eating too much honey.",0
"Horton hatches an elephant egg after the mother bird abandons it.",0
"The Cat in the Hat creates chaos in the house while the mother is away.",0
"Dr. Seuss wrote 'One Fish, Two Fish, Red Fish, Blue Fish.'",0
"Ramona Quimby has an older sister named Beezus.",0
"Ferdinand the Bull prefers smelling flowers to fighting in bullfights.",0
"Alexander wants to move to Australia after his terrible, horrible, no good, very bad day.",0
"Lilly loves her purple plastic purse because it plays music when it opens.",0
"Charlotte's Web is about a spider who saves a pig from slaughter by writing words in her web.",0
"Harold creates adventures with his purple crayon as he draws.",0
"In Caps for Sale, the peddler stacks all his caps on his head.",0
"Davy Crockett died defending the Alamo.",1
"The Trojan Horse was used by the Greeks to enter Troy and win the war.",1
"Achilles' heel was his only vulnerable spot.",1
"Oedipus solved the Sphinx's riddle by answering 'man.'",1
"Hercules completed twelve labors as penance.",1
"Perseus used Medusa's head to turn the sea monster to stone.",1
"The Phoenix rises from its own ashes after death.",1
"Pandora opened a box releasing all evils into the world.",1
"Icarus flew too close to the sun, melting his wax wings.",1
"Narcissus fell in love with his own reflection.",1
"Odysseus blinded the Cyclops Polyphemus.",1
"King Midas turned things to gold with his touch.",1
"Atlas was condemned to hold up the sky as punishment.",1
"Prometheus stole fire from the gods for mankind.",1
"Persephone was abducted by Hades to the underworld.",1
"Orpheus looked back at Eurydice while leading her from the underworld.",1
"The Minotaur was half-man, half-bull and lived in the Labyrinth.",1
"Theseus used Ariadne's thread to navigate the Labyrinth.",1
"Helen of Troy's beauty launched a thousand ships.",1
"Cerberus guarded the entrance to the underworld.",1
"The Hydra grew two heads for each one cut off.",1
"Medusa's gaze turned people to stone.",1
"Zeus disguised himself as various animals to seduce mortal women.",1
"Jason sought the Golden Fleece with the Argonauts.",1
"Pegasus sprang from Medusa's blood when she was beheaded.",1
"Artemis was goddess of the hunt and moon.",1
"Apollo drove the chariot of the sun across the sky each day.",1
"Sisyphus was punished by eternally rolling a boulder uphill.",1
"Echo was cursed to only repeat the last words spoken to her.",1
"The three Fates controlled the thread of life for every mortal.",1
"Demeter caused winter when Persephone was in the underworld.",1
"Chiron was a centaur who trained many Greek heroes.",1
"The Amazons were a tribe of warrior women.",1
"Tantalus was punished by standing in water that receded when he tried to drink.",1
"Atalanta lost a footrace because she stopped to pick up golden apples.",1
"Circe turned Odysseus's men into pigs.",1
"The Golden Apple of Discord led to the Judgment of Paris.",1
"Arachne was turned into a spider after challenging Athena to a weaving contest.",1
"Cronus swallowed his children to prevent them from overthrowing him.",1
"Odysseus tied himself to the mast of his ship to resist the Sirens' song.",1
"Eros (Cupid) shot arrows that caused people to fall in love.",1
"The Sirens lured sailors to their death with their enchanting music.",1
"Daedalus built wings for himself and his son Icarus to escape Crete.",1
"Hephaestus crafted Zeus's thunderbolts.",1
"Argus had one hundred eyes and was tasked with guarding Io.",1
"Heracles strangled the Nemean Lion as his first labor.",1
"Cassandra was cursed to make prophecies that no one would believe.",1
"King Arthur pulled Excalibur from a stone to prove he was the rightful king.",1
"The Holy Grail was sought by the Knights of the Round Table.",1
"Merlin was King Arthur's advisor and a powerful wizard.",1
"Lancelot had an affair with Queen Guinevere.",1
"The Lady of the Lake gave Arthur the sword Excalibur.",1
"Morgan le Fay was King Arthur's half-sister and a sorceress.",1
"Mordred was Arthur's illegitimate son who mortally wounded him.",1
"Sir Galahad was the purest knight who achieved the Holy Grail.",1
"Camelot was King Arthur's legendary castle and court.",1
"The Green Knight challenged Sir Gawain to a beheading game.",1
"Avalon was the magical island where Arthur was taken after being wounded.",1
"The Round Table was created so no knight would take precedence over another.",1
"Tristan fell in love with Isolde, who was betrothed to his uncle King Mark.",1
"Percival was a naive young man who became one of Arthur's greatest knights.",1
"Nimue trapped Merlin in a tree or cave for eternity.",1
"Gawain was Arthur's nephew and one of his most loyal knights.",1
"Robin Hood stole from the rich to give to the poor.",1
